alim_grp_code,alim_ssgrp_code,alim_ssssgrp_code,alim_grp_nom_eng,alim_ssgrp_nom_eng,alim_ssssgrp_nom_eng,alim_code,alim_nom_eng,alim_nom_sci,"Energy, Regulation EU No 1169/2011 (kJ/100g)","Energy, Regulation EU No 1169/2011 (kcal/100g)","Energy, N x Jones' factor, with fibres (kJ/100g)","Energy, N x Jones' factor, with fibres (kcal/100g)",Water (g/100g),Protein (g/100g),"Protein, crude, N x 6.25 (g/100g)",Carbohydrate (g/100g),Fat (g/100g),Sugars (g/100g),fructose (g/100g),galactose (g/100g),glucose (g/100g),lactose (g/100g),maltose (g/100g),sucrose (g/100g),Starch (g/100g),Fibres (g/100g),Polyols (g/100g),Ash (g/100g),Alcohol (g/100g),Organic acids (g/100g),FA saturated (g/100g),FA mono (g/100g),FA poly (g/100g),FA 4:0 (g/100g),FA 6:0 (g/100g),FA 8:0 (g/100g),FA 10:0 (g/100g),FA 12:0 (g/100g),FA 14:0 (g/100g),FA 16:0 (g/100g),FA 18:0 (g/100g),FA 18:1 n-9 cis (g/100g),"FA 18:2 9c,12c (n-6) (g/100g)","FA 18:3 c9,c12,c15 (n-3) (g/100g)","FA 20:4 5c,8c,11c,14c (n-6) (g/100g)","FA 20:5 5c,8c,11c,14c,17c (n-3) EPA (g/100g)","FA 22:6 4c,7c,10c,13c,16c,19c (n-3) DHA (g/100g)",Cholesterol (mg/100g),Salt (g/100g),Calcium (mg/100g),Chloride (mg/100g),Copper (mg/100g),Iron (mg/100g),Iodine (µg/100g),Magnesium (mg/100g),Manganese (mg/100g),Phosphorus (mg/100g),Potassium (mg/100g),Selenium (µg/100g),Sodium (mg/100g),Zinc (mg/100g),Retinol (µg/100g),Beta-carotene (µg/100g),Vitamin D (µg/100g),Vitamin E (mg/100g),Vitamin K1 (µg/100g),Vitamin K2 (µg/100g),Vitamin C (mg/100g),Vitamin B1 or Thiamin (mg/100g),Vitamin B2 or Riboflavin (mg/100g),Vitamin B3 or Niacin (mg/100g),Vitamin B5 or Pantothenic acid (mg/100g),Vitamin B6 (mg/100g),Vitamin B9 or Folate (µg/100g),Vitamin B12 (µg/100g)
28,2800,000000,fish and seafood,marine fish,,P024,Kanamayya [Place of collection: Mandapam] [Place of collection: Chennai and Vizag] Food Picture and Description 484,Lutjanus rivulatus,367,87.72,-,-,77.59,20.19,20.19,-,0.65,-,-,-,-,-,-,-,-,-,-,1.07,-,-,-,-,-,-,-,-,-,-,0.02379,0.125,0.05205,-,0.00606,-,-,-,-,-,0.1283,7.72,-,0.02,0.36,-,27.07,0.01,194,346,5.6,50.53,0.31,-,-,-,0.59,-,-,-,0.06,0.01,1.22,1.46,0.08,11.67,-
28,2800,000000,fish and seafood,marine fish,,P025,Kannadi paarai,Alectis indicus,423,101.1,-,-,76.25,22.09,22.09,-,1.27,-,-,-,-,-,-,-,-,-,-,1.28,-,-,-,-,-,-,-,-,-,-,0.02027,0.291,0.137,-,0.00757,-,-,-,-,-,0.1513,9.04,-,0.03,0.31,-,32.36,0.01,252,432,23.26,59.57,0.4,-,-,-,0.7,-,-,-,0.04,0.03,1.81,1.07,0.07,5.61,-
28,2800,000000,fish and seafood,marine fish,,P026,"Karimeen [Place of collection: Mumbai, Chennai and [Place of collection: Kochi] Mandapam]",Etroplus suratensis,386,92.26,-,-,78.66,19.68,19.68,-,1.38,-,-,-,-,-,-,-,-,-,-,0.97,-,-,-,-,-,-,-,-,-,-,0.04245,0.355,0.158,-,0.05296,-,-,-,-,-,0.06025,11.73,-,-,0.6,-,28.49,0.03,192,452,19.66,23.72,0.46,-,-,-,0.37,-,-,-,0.08,0.05,1.15,0.23,0.09,11.99,-
28,2800,000000,fish and seafood,marine fish,,P027,Karnagawala,Anchoa hepsetus,363,86.76,-,-,79.22,19.52,19.52,-,0.84,-,-,-,-,-,-,-,-,-,-,1.45,-,-,-,-,-,-,-,-,-,-,0.01152,0.17,0.06825,-,0.0087,-,-,-,-,-,0.1607,60.03,-,0.01,0.44,-,44.3,0.02,178,228,16.45,63.27,0.41,-,-,-,0.12,-,-,-,0.07,0.01,0.98,1.39,0.06,3.77,-
28,2800,000000,fish and seafood,marine fish,,P028,Kayrai [Place of collection: Vizag] [Place of collection: Chennai],Thunnus albacares,454,108.5,-,-,72.69,20.15,20.15,-,3,-,-,-,-,-,-,-,-,-,-,1.28,-,-,-,-,-,-,-,-,-,-,0.102,0.664,0.29,-,0.04199,-,-,-,-,-,0.0638,6,-,0.08,0.98,-,31.74,0.01,266,321,40.32,25.12,0.39,-,-,-,0.75,-,-,-,0.08,0.07,5.18,1.29,0.26,8.84,-
28,2800,000000,fish and seafood,marine fish,,P029,Kiriyan,Atule mate,556,132.9,-,-,72.39,22.49,22.49,-,4.7,-,-,-,-,-,-,-,-,-,-,0.94,-,-,-,-,-,-,-,-,-,-,0.226,1.275,0.523,-,0.05233,-,-,-,-,-,0.09114,-,-,-,-,-,31.98,0.03,214,277,23.56,35.88,0.82,-,-,-,0.35,-,-,-,0.04,0.13,2.75,1.36,0.12,6.04,-
28,2800,000000,fish and seafood,marine fish,,P030,Kite fish [Place of collection: Kochi] [Place of collection: Kochi] 485 Food Picture and Description,Mobula kuhlii,413,98.71,-,-,77.61,23.07,23.07,-,0.56,-,-,-,-,-,-,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-,-,0.00327,0.09698,0.06088,-,0.01033,-,-,-,-,-,0.1499,11.02,-,0.04,1.38,-,28.46,0.01,231,387,15.69,59.03,0.55,-,-,-,0.24,-,-,-,0.04,0.07,2.5,0.45,0.13,13.34,-
28,2800,000000,fish and seafood,marine fish,,P031,Korka,Terapon jarbua,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.157,0.881,0.312,-,0.04131,-,-,-,-,-,0.11,11.12,-,1.22,0.73,-,28.55,0.02,229,349,51.96,43.3,1.47,-,-,-,0.63,-,-,-,0.03,0.17,3.42,0.4,0.32,7.51,-
28,2800,000000,fish and seafood,marine fish,,P032,Kulam paarai [Place of collection: Kochi] [Place of collection: Chennai],Carangoides fulvoguttatus,501,119.7,-,-,73.44,21.62,21.62,-,3.6,-,-,-,-,-,-,-,-,-,-,1.25,-,-,-,-,-,-,-,-,-,-,0.13,0.878,0.366,-,0.04985,-,-,-,-,-,0.1249,15.17,-,0.05,0.5,-,30.79,0.01,244,366,21.51,49.17,0.52,-,-,-,1.05,-,-,-,0.06,0.01,1.97,0.57,0.22,6.99,-
28,2800,000000,fish and seafood,marine fish,,P033,Maagaa,Polynemus plebeius,366,87.48,-,-,79.23,20.11,20.11,-,0.67,-,-,-,-,-,-,-,-,-,-,1.01,-,-,-,-,-,-,-,-,-,-,0.01428,0.124,0.05485,-,0.00983,-,-,-,-,-,0.1328,8.42,-,0.02,0.23,-,30.32,0.01,181,375,32.85,52.28,0.35,-,-,-,1.03,-,-,-,0.02,0.01,0.73,0.4,0.11,6.95,-
28,2800,000000,fish and seafood,marine fish,,P034,"Mackerel [Place of collection: Vizag] [Place of collection: Chennai, Mumbai and Goa]",Rastrelliger kanagurta,423,101.1,-,-,74.55,21.51,21.51,-,1.53,-,-,-,-,-,-,-,-,-,-,1.2,-,-,-,-,-,-,-,-,-,-,0.04867,0.351,0.18,-,0.0281,-,-,-,-,-,0.2108,31.27,-,0.12,1.46,-,37.46,0.02,231,309,64.08,83.01,0.67,-,-,-,0.71,-,-,-,0.07,0.1,2.67,1.35,0.1,7.13,-
28,2800,000000,fish and seafood,marine fish,,P035,Manda clathi,Naso reticulatus,398,95.12,-,-,76.32,21.27,21.27,-,1,-,-,-,-,-,-,-,-,-,-,1.48,-,-,-,-,-,-,-,-,-,-,0.02879,0.207,0.08783,-,0.00967,-,-,-,-,-,0.1486,11.48,-,0.01,0.43,-,37.88,0.01,320,431,22.56,58.5,0.37,-,-,-,-,-,-,-,0.03,0.02,2.77,1.02,0.09,7.38,-
28,2800,000000,fish and seafood,marine fish,,P036,Matha [Place of collection: Mandapam] [Place of collection: Chennai and Vizag] Food Picture and Description 486,Acanthurus mata,389,92.97,-,-,79.81,21.17,21.17,-,0.79,-,-,-,-,-,-,-,-,-,-,1.35,-,-,-,-,-,-,-,-,-,-,0.025,0.191,0.06674,-,0.00897,-,-,-,-,-,0.159,14.02,-,0.02,0.32,-,40.24,0.01,263,450,17.9,62.58,0.32,-,-,-,-,-,-,-,0.05,0.05,2.37,1.4,0.04,11.57,-
28,2800,000000,fish and seafood,marine fish,,P037,Milk fish,Chanos chanos,442,105.6,-,-,72.22,23.66,23.66,-,1.09,-,-,-,-,-,-,-,-,-,-,1.12,-,-,-,-,-,-,-,-,-,-,0.01537,0.231,0.106,-,0.00777,-,-,-,-,-,0.1092,29.18,-,0.45,1.35,-,35.38,0.02,292,301,62.25,42.98,2.43,-,-,-,-,-,-,-,0.05,0.07,5.21,1.03,0.08,11.32,-
28,2800,000000,fish and seafood,marine fish,,P038,Moon fish [Place of collection: Mandapam] [Place of collection: Mumbai],Mene maculata,526,125.7,-,-,74.21,20.74,20.74,-,4.69,-,-,-,-,-,-,-,-,-,-,1.69,-,-,-,-,-,-,-,-,-,-,0.293,1.751,0.721,-,0.05687,-,-,-,-,-,0.1655,-,-,-,-,-,37.14,0.04,169,157,30.02,65.17,0.93,-,-,-,1.2,-,-,-,0.07,0.07,1.83,1.72,0.14,7.72,-
28,2800,000000,fish and seafood,marine fish,,P039,Mullet,Mugil cephalus,393,93.93,-,-,76.12,20.23,20.23,-,1.32,-,-,-,-,-,-,-,-,-,-,1.16,-,-,-,-,-,-,-,-,-,-,0.05467,0.305,0.114,-,0.01603,-,-,-,-,-,0.1679,35.2,-,0.06,1.31,-,34.09,0.04,222,331,40.49,66.09,0.45,-,-,-,0.53,-,-,-,0.05,0.09,2.52,1.11,0.14,11.89,-
28,2800,000000,fish and seafood,marine fish,,P040,"Mural [Place of collection: Mumbai, Kochi and Chennai] [Place of collection: Mandapam]",Tylosurus crocodilus,345,82.46,-,-,78.96,19.04,19.04,-,0.58,-,-,-,-,-,-,-,-,-,-,1.11,-,-,-,-,-,-,-,-,-,-,0.02663,0.242,0.07252,-,0.00588,-,-,-,-,-,0.2794,8.61,-,0.02,0.24,-,27.1,0.01,224,330,26.36,110,0.71,-,-,-,0.44,-,-,-,0.06,0.03,2.65,0.37,0.07,11.46,-
28,2800,000000,fish and seafood,marine fish,,P041,Myil meen,Istiophorus platypterus,410,97.99,-,-,75.57,22.89,22.89,-,0.56,-,-,-,-,-,-,-,-,-,-,1.21,-,-,-,-,-,-,-,-,-,-,0.00594,0.08937,0.05187,-,0.00749,-,-,-,-,-,0.1574,7.2,-,0.12,1.2,-,30.08,0.02,268,365,47.58,61.96,0.58,-,-,-,0.53,-,-,-,0.04,0.04,4.41,0.71,0.12,8.08,-
28,2800,000000,fish and seafood,marine fish,,P042,Nalla bontha [Place of collection: Chennai and Mandapam] [Place of collection: Vizag] 487 Food Picture and Description,Epinephelus sp,364,87,-,-,79.32,19.82,19.82,-,0.72,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.147,9.04,-,0.02,0.31,-,29.2,0.01,197,403,12.34,57.87,0.3,-,-,-,0.11,-,-,-,0.04,0.01,0.56,0.22,0.08,17.14,-
28,2800,000000,fish and seafood,marine fish,,P043,Narba,Caranx sexfasciatus,432,103.3,-,-,76.37,21.95,21.95,-,1.6,-,-,-,-,-,-,-,-,-,-,1.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1258,7.21,-,0.1,1.11,-,26.33,0.01,235,384,42.5,49.51,0.45,-,-,-,0.9,-,-,-,0.05,0.04,1.51,0.75,0.02,13.03,-
28,2800,000000,fish and seafood,marine fish,,P044,Paarai [Place of collection: Vizag and Mumbai] [Place of collection: Chennnai],Caranx heberi,435,104,-,-,75.77,21.58,21.58,-,1.84,-,-,-,-,-,-,-,-,-,-,1.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1149,13.52,-,0.03,0.69,-,27.59,0.01,284,384,35.63,45.22,0.45,-,-,-,0.3,-,-,-,0.03,0.02,2.86,0.27,0.17,16.12,-
28,2800,000000,fish and seafood,marine fish,,P045,Padayappa,Canthidermis maculata,360,86.04,-,-,79.18,19.7,19.7,-,0.69,-,-,-,-,-,-,-,-,-,-,1.26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08603,9.83,-,0.58,0.33,-,28.98,0.02,256,490,62.35,33.87,1.48,-,-,-,0.25,-,-,-,0.03,0.05,4.53,0.68,0.07,13.37,-
28,2800,000000,fish and seafood,marine fish,,P046,Pali kora [Place of collection: Kochi] [Place of collection: Kochi],Panna microdon,394,94.17,-,-,78.63,19.25,19.25,-,1.81,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1393,17.03,-,0.01,0.42,-,28,0.01,195,364,32.15,54.85,0.38,-,-,-,0.44,-,-,-,0.03,0.05,0.78,0.43,0.13,8.87,-
28,2800,000000,fish and seafood,marine fish,,P047,Pambada,Lepturacanthus savala,537,128.3,-,-,74.67,21.95,21.95,-,4.44,-,-,-,-,-,-,-,-,-,-,1.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2099,16.53,-,0.02,0.38,-,29.87,0.02,170,263,13.58,82.65,0.41,-,-,-,0.55,-,-,-,0.04,0.03,1.96,0.64,0.08,11.63,-
28,2800,000000,fish and seafood,marine fish,,P048,Pandukopa [Place of collection: Chennai and Kochi] [Place of collection: Vizag] Food Picture and Description 488,Pseudosciaena manchurica,360,86.04,-,-,77.46,19.73,19.73,-,0.65,-,-,-,-,-,-,-,-,-,-,1.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1248,12.18,-,0.03,0.47,-,29.15,0.01,203,427,15.65,49.15,0.33,-,-,-,0.47,-,-,-,0.04,0.02,0.54,0.42,0.26,16.51,-
28,2800,000000,fish and seafood,marine fish,,P049,Parava,Lactarius lactarius,467,111.6,-,-,77.19,21.5,21.5,-,2.74,-,-,-,-,-,-,-,-,-,-,1.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2136,29.12,-,0.02,3.58,-,32.52,0.03,194,363,11.54,84.08,0.56,-,-,-,0.55,-,-,-,0.03,0.03,0.98,0.09,0.15,7.96,-
28,2800,000000,fish and seafood,marine fish,,P050,Parcus [Place of collection: Kochi] [Place of collection: Mumbai],Psettodes erumei,361,86.28,-,-,79.01,19.87,19.87,-,0.62,-,-,-,-,-,-,-,-,-,-,1.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1635,21.08,-,0.02,0.28,-,28.84,0.02,218,446,16.23,64.38,0.33,-,-,-,0.3,-,-,-,0.04,0.02,0.88,0.21,0.2,4.88,-
28,2800,000000,fish and seafood,marine fish,,P051,Parrot fish,Scarus ghobban,375,89.63,-,-,76.84,20.82,20.82,-,0.57,-,-,-,-,-,-,-,-,-,-,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1315,9.21,-,0.06,0.38,-,28.88,0.02,316,432,64.52,51.79,0.31,-,-,-,0.26,-,-,-,0.06,0.02,1.89,1.15,0.13,5.56,-
28,2800,000000,fish and seafood,marine fish,,P052,Perinkilichai [Place of collection: Mandapam] [Place of collection: Chennai],Pinjalo pinjalo,387,92.5,-,-,78.33,20.89,20.89,-,0.87,-,-,-,-,-,-,-,-,-,-,1.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.08677,7.25,-,0.02,0.29,-,29.01,0.01,236,365,26.33,34.16,0.36,-,-,-,1.1,-,-,-,0.08,0.01,1.48,0.43,0.12,5.11,-
28,2800,000000,fish and seafood,marine fish,,P053,Phopat,Coryphaena hippurus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09195,9.32,-,0.05,0.47,-,32.27,0.01,258,439,65.53,36.2,0.36,-,-,-,0.58,-,-,-,0.06,0.04,4.28,1.13,-,5.02,-
28,2800,000000,fish and seafood,marine fish,,P054,"Piranha [Place of collection: Chennai, Kochi, Vizag and [Place of collection: Kochi] Mumbai] 489 Food Picture and Description",-,549,131.2,-,-,76.15,20.46,20.46,-,5.43,-,-,-,-,-,-,-,-,-,-,0.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09898,14.85,-,-,0.5,-,23.41,0.02,170,323,28.22,38.97,0.43,-,-,-,0.37,-,-,-,0.04,0.05,0.97,1.04,0.07,7.74,-
28,2800,000000,fish and seafood,marine fish,,P055,"Pomfret, black",Parastromateus niger,515,123.1,-,-,74.43,18.91,18.91,-,4.83,-,-,-,-,-,-,-,-,-,-,0.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1755,18.1,-,0.07,0.78,-,28.22,0.02,195,295,50.25,69.09,0.5,-,-,-,0.6,-,-,-,0.06,0.02,2.61,0.75,0.08,20.56,-
28,2800,000000,fish and seafood,marine fish,,P056,"Pomfret, snub nose [Place of collection: Kochi, Chennai, Mumbai, [Place of collection: Mumbai] Mandapam, Vizag and Goa]",Trachinotus blochii,375,89.63,-,-,77.81,21.05,21.05,-,0.46,-,-,-,-,-,-,-,-,-,-,1.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09169,6.57,-,0.03,0.41,-,29.85,0.01,247,483,30.62,36.1,0.92,-,-,-,1.54,-,-,-,0.08,0.05,1.94,0.61,0.08,6.51,-
28,2800,000000,fish and seafood,marine fish,,P057,"Pomfret, white",Pampus argenteus,513,122.6,-,-,75.91,19.02,19.02,-,5.12,-,-,-,-,-,-,-,-,-,-,1.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1171,13.64,-,0.05,0.31,-,32.2,0.02,211,255,29.33,46.09,0.53,-,-,-,1.26,-,-,-,0.05,0.03,1.38,1.11,0.13,9.61,-
28,2800,000000,fish and seafood,marine fish,,P058,Pranel [Place of collection: Mumbai and Goa] [Place of collection: Kochi],-,405,96.8,-,-,79.54,19.69,19.69,-,1.89,-,-,-,-,-,-,-,-,-,-,0.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.133,21.88,-,0.03,0.41,-,26.26,0.02,166,251,63.35,52.37,0.55,-,-,-,0.42,-,-,-,0.04,0.13,3.37,0.76,0.12,12.51,-
28,2800,000000,fish and seafood,marine fish,,P059,Pulli paarai,Gnathanodon speciosusz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1487,21.84,-,0.04,0.35,-,31.12,0.01,232,335,53.25,58.56,0.52,-,-,-,0.82,-,-,-,0.05,0.04,1.94,1.13,0.1,13.87,-
28,2800,000000,fish and seafood,marine fish,,P060,"Queen fish [Place of collection: Chennai] [Place of collection: Chennai, Kochi and Goa] Food Picture and Description 490",Scomberoides commersonianus,400,95.6,-,-,76.63,20.97,20.97,-,1.17,-,-,-,-,-,-,-,-,-,-,1.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1243,5.75,-,0.05,0.49,-,28.1,0.01,235,440,39.82,48.93,0.35,-,-,-,0.4,-,-,-,0.06,0.04,3.24,0.63,0.12,10.73,-
28,2800,000000,fish and seafood,marine fish,,P061,Raai fish,Lobotes surinamensis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.121,11.09,-,0.03,0.46,-,21.99,0.02,213,347,7.92,47.62,0.36,-,-,-,0.52,-,-,-,0.07,0.02,1.63,0.31,0.11,16.38,-
28,2800,000000,fish and seafood,marine fish,,P062,Raai vanthu [Place of collection: Chennai and Vizag] [Place of collection: Vizag],Epinephelus chlorostigma,410,97.99,-,-,79.95,19.39,19.39,-,2.17,-,-,-,-,-,-,-,-,-,-,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1291,8.72,-,0.03,0.36,-,27.39,0.01,178,311,16.53,50.83,0.35,-,-,-,0.02,-,-,-,0.03,0.01,0.72,0.31,0.11,15.62,-
28,2800,000000,fish and seafood,marine fish,,P063,Rani,Pink perch,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01046,0.207,1.869,0.79,-,0.05864,-,-,-,-,-,0.1605,37.9,-,0.08,0.87,-,29.91,0.02,208,335,40.12,63.17,0.4,-,-,-,1.65,-,-,-,-,0.01,1.33,0.53,0.08,12.17,-
28,2800,000000,fish and seafood,marine fish,,P064,"Ray fish, bow head, spotted Vizag and Mandapam] [Place of collection: Kochi]",-,349,83.41,-,-,80.3,19.03,19.03,-,0.7,-,-,-,-,-,-,-,-,-,-,1.15,-,-,-,-,-,-,-,-,-,-,-,0.1,0.08638,-,0.02144,-,-,-,-,-,0.2667,9.64,-,0.03,0.25,-,19.25,0.01,196,353,44.37,105,0.49,-,-,-,0.33,-,-,-,-,-,-,-,-,-,-
28,2800,000000,fish and seafood,marine fish,,P065,Red snapper,Lutjanus argentimaculatus,437,104.4,-,-,76.28,22.79,22.79,-,1.34,-,-,-,-,-,-,-,-,-,-,1.26,-,-,-,-,-,-,-,-,-,-,0.04411,0.29,0.13,-,0.01908,-,-,-,-,-,0.1521,8.39,-,0.03,0.37,-,32.65,0.01,204,446,12.84,59.89,0.34,-,-,-,0.41,-,-,-,0.02,0.02,3.14,0.52,-,13.86,-
28,2800,000000,fish and seafood,marine fish,,P066,"Red snapper, small [Place of collection: Vizag] [Place of collection: Goa] 491 Food Picture and Description",Priacanthus hamrur,451,107.8,-,-,76.31,21.5,21.5,-,2.3,-,-,-,-,-,-,-,-,-,-,1.1,-,-,-,-,-,-,-,-,-,-,0.09901,0.528,0.194,-,0.03543,-,-,-,-,-,0.09898,17.43,-,0.16,0.57,-,31.03,0.01,204,327,23.65,38.97,0.4,-,-,-,0.85,-,-,-,0.06,0.03,3.43,0.96,0.17,9.06,-
28,2800,000000,fish and seafood,marine fish,,P067,Sadaya,Platax orbicularis,462,110.4,-,-,75.53,20.68,20.68,-,2.97,-,-,-,-,-,-,-,-,-,-,1.32,-,-,-,-,-,-,-,-,-,-,0.02781,0.601,0.407,-,0.03521,-,-,-,-,-,0.1255,9.08,-,0.16,0.47,-,26.27,0.02,221,360,23.55,49.41,0.68,-,-,-,0.52,-,-,-,0.07,0.38,2.45,1.07,0.13,4.59,-
28,2800,000000,fish and seafood,marine fish,,P068,Salmon,Salmo salar,721,172.3,-,-,67.84,20.97,20.97,-,9.86,-,-,-,-,-,-,-,-,-,-,1.13,-,-,-,-,-,-,-,-,-,-,0.384,2.697,1.057,-,0.119,-,-,-,-,-,0.05144,24.3,-,0.08,0.98,-,31.18,0.01,211,345,36.34,20.25,0.51,-,-,-,0.58,-,-,-,0.07,0.06,4.45,1.15,0.15,11.36,-
28,2800,000000,fish and seafood,marine fish,,P069,Sangada,Nemipterus japanicus,443,105.9,-,-,78.51,20.26,20.26,-,2.67,-,-,-,-,-,-,-,-,-,-,1.26,-,-,-,-,-,-,-,-,-,-,0.07825,0.659,0.336,-,0.0345,-,-,-,-,-,0.1977,7.9,-,0.05,0.99,-,28.37,0.09,211,217,26,77.82,0.32,-,-,-,0.36,-,-,-,0.01,0.02,0.68,0.22,0.1,16.75,-
28,2800,000000,fish and seafood,marine fish,,P070,Sankata paarai,Caranx ignobilis,434,103.7,-,-,74.88,21.87,21.87,-,1.68,-,-,-,-,-,-,-,-,-,-,1.18,-,-,-,-,-,-,-,-,-,-,0.352,2.069,0.767,-,0.08054,-,-,-,-,-,0.05672,6.03,-,0.05,0.99,-,27.53,0.01,246,379,33.02,22.33,0.39,-,-,-,1.07,-,-,-,0.03,0.06,3.7,1.19,0.18,10.76,-
28,2800,000000,fish and seafood,marine fish,,P071,Sardine,Sardinella longiceps,637,152.2,-,-,72.29,17.91,17.91,-,8.99,-,-,-,-,-,-,-,-,-,-,0.84,-,-,-,-,-,-,-,-,-,-,0.215,0.765,0.246,-,0.04233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.38,-,-,-,0.01,0.06,0.91,0.77,0.14,22.66,-
28,2800,000000,fish and seafood,marine fish,,P072,Shark,Carcharhinus sorrah,398,95.12,-,-,72.82,21.6,21.6,-,0.83,-,-,-,-,-,-,-,-,-,-,1.08,-,-,-,-,-,-,-,-,-,-,0.02183,0.156,0.09489,-,0.00605,-,-,-,-,-,0.1616,8.44,-,0.23,0.38,-,32.58,0.02,263,372,28.9,63.63,0.46,-,-,-,0.22,-,-,-,0.03,0.04,2.68,1.15,0.11,8.57,-
28,2800,000000,fish and seafood,marine fish,,P073,"Shark, hammer head",Sphyrna mokarran,432,103.3,-,-,74.61,23.4,23.4,-,0.8,-,-,-,-,-,-,-,-,-,-,0.92,-,-,-,-,-,-,-,-,-,-,0.00735,0.143,0.11,-,0.01186,-,-,-,-,-,0.136,7.92,-,0.03,0.86,-,25.11,0.02,200,304,50.31,53.55,0.4,-,-,-,0.78,-,-,-,0.02,0.04,2.72,0.66,0.07,20.06,-
28,2800,000000,fish and seafood,marine fish,,P074,"Shark, spotted",Stegostoma fasciatum,384,91.78,-,-,78.83,20.95,20.95,-,0.75,-,-,-,-,-,-,-,-,-,-,1.04,-,-,-,-,-,-,-,-,-,-,0.02061,0.142,0.08313,-,0.00877,-,-,-,-,-,0.3327,8.1,-,0.03,0.54,-,19.05,0.02,179,318,62.32,131,0.55,-,-,-,0.19,-,-,-,0.05,0.05,1.02,0.67,0.08,13.23,-
28,2800,000000,fish and seafood,marine fish,,P075,Shelavu,Sphyraena jello,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09911,0.411,0.145,-,0.01186,-,-,-,-,-,0.09837,11.42,-,0.04,0.52,-,29.9,0.01,251,453,30.81,38.73,0.42,-,-,-,0.36,-,-,-,0.05,0.06,2.1,0.44,-,7.9,-
28,2800,000000,fish and seafood,marine fish,,P076,Silan,Silonia silondia,633,151.3,-,-,70.12,22.72,22.72,-,6.68,-,-,-,-,-,-,-,-,-,-,0.77,-,-,-,-,-,-,-,-,-,-,0.284,2.641,0.667,-,0.86,-,-,-,-,-,0.07465,28.82,-,0.08,0.56,-,22.64,0.02,163,223,20.23,29.39,0.58,-,-,-,0.48,-,-,-,0.02,0.07,1.27,0.9,0.12,24.38,-
28,2800,000000,fish and seafood,marine fish,,P077,Silk fish,-,408,97.51,-,-,77.61,20.65,20.65,-,1.53,-,-,-,-,-,-,-,-,-,-,1.05,-,-,-,-,-,-,-,-,-,-,0.05436,0.295,0.127,-,0.03287,-,-,-,-,-,0.1056,10.46,-,0.02,0.3,-,27.13,0.01,211,440,16.59,41.57,0.34,-,-,-,0.72,-,-,-,0.03,0.04,2.24,0.17,0.17,8.02,-
